,10Percentile,90Percentile,Energy,Entropy,InterquartileRange,Kurtosis,Maximum,MeanAbsoluteDeviation,Mean,Median,Minimum,Range,RobustMeanAbsoluteDeviation,RootMeanSquared,Skewness,TotalEnergy,Uniformity,Variance,Elongation,Flatness,LeastAxisLength,MajorAxisLength,Maximum2DDiameterColumn,Maximum2DDiameterRow,Maximum2DDiameterSlice,Maximum3DDiameter,MeshVolume,MinorAxisLength,Sphericity,SurfaceArea,SurfaceVolumeRatio,VoxelVolume,Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelZoneEmphasis,LargeAreaEmphasis,LargeAreaHighGrayLevelEmphasis,LargeAreaLowGrayLevelEmphasis,LowGrayLevelZoneEmphasis,SizeZoneNonUniformity,SizeZoneNonUniformityNormalized,SmallAreaEmphasis,SmallAreaHighGrayLevelEmphasis,SmallAreaLowGrayLevelEmphasis,ZoneEntropy,ZonePercentage,ZoneVariance,GrayLevelNonUniformity.1,GrayLevelNonUniformityNormalized.1,GrayLevelVariance.1,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis,Busyness,Coarseness,Complexity,Contrast.1,Strength,DependenceEntropy,DependenceNonUniformity,DependenceNonUniformityNormalized,DependenceVariance,GrayLevelNonUniformity.2,GrayLevelVariance.2,HighGrayLevelEmphasis,LargeDependenceEmphasis,LargeDependenceHighGrayLevelEmphasis,LargeDependenceLowGrayLevelEmphasis,LowGrayLevelEmphasis,SmallDependenceEmphasis,SmallDependenceHighGrayLevelEmphasis,SmallDependenceLowGrayLevelEmphasis,Patient,modality,Z-score normalisation
20,-0.4666666666666667,-0.9027777777777778,-15.491852039437001,-0.18425524107103078,-1.7272727272727273,0.2789271691025608,-0.6486486486486487,-1.3530732752255143,-0.7959537746041376,-0.875,0.9230769230769231,-0.8,-1.6095120239048357,-0.8456028443448967,0.4320718003321658,-15.47642404082175,0.5456113995262335,-3.9229957712085786,0.08115020694977497,0.014613760086812698,-0.7184598979934546,-0.7439454991221018,-0.7104990411911379,-0.7573253888260322,-0.7167073435390158,-0.7617149918526122,-3.838650127575045,-0.6024239609592147,-0.008890522864898493,-1.8355595415439345,0.4139771492498855,-3.837115514889972,0.0717597640350444,0.0020074132438728616,1.5272599858332605,-0.010633689012931723,0.14065383110021784,-0.1440424856420621,0.11567521484853643,0.04404214309023864,0.09284279613529985,-0.11885189995148492,-0.1342316611713473,-0.009809709450871118,-0.015781483195733678,-0.26008363040778715,-0.0077382699224726155,-0.1061613312953144,0.04973901065134552,0.4417811871790801,-0.07769254437930988,-0.015369040712396611,0.3137113250968065,0.04973901065134721,-0.09051592905910155,0.03188662697478364,-1.0230342080712371,0.4784101891675192,-0.020240031564113175,-0.012013662114726991,-6.581412894001648,-3.7716557956681322,-0.6546724988246492,0.31809620987130216,-3.2414311647678633,-0.09354912045677923,-0.04871854975293634,-0.06633693125141087,0.2815668676359129,-0.06751359564303232,0.19891020491580172,-6.669472031254489,-1.3465989286027784,0.5046385516021362,0.02746578278924367,0.07136944443074593,-0.07499670905130651,0.038360752400140835,0.28705363142874807,0.3314351463113246,-0.13700722908016041,-3.601097324608274,0.028725269410388603,0.02157929469214802,-0.26765869866167213,0.012560082965040733,0.07563522472489448,0.33793927565068926,-2.6693286856439284,0.49100942812515747,0.38860078369107826,0.15225337799188096,0.7673175066039354,-0.11426795701900182,-3.2637682079769736,0.11935543547623392,-0.24582933656245678,-1.403011200643919,0.029272213595155156,0.08263532374580058,-0.24704434810241388,-0.005592689360869531,0.1673760442175634,0.33360899561002266,0.13518756221338865,0.13932956154959067,0.4028789223347587,19,T1w,False
21,-0.07792207792207792,-1.2571428571428571,-18.953740435206843,-0.08602005208563782,-2.6271186440677967,0.24639241382168736,-0.8445807770961146,-2.0532391454954366,-0.890030268843784,-0.7709923664122137,,-0.8445807770961146,-2.467075690818552,-1.0438414043383941,0.10169242976317382,-19.04790501673887,0.39360142069913256,-6.9480193742056935,0.07705823963852124,0.022296995128338673,-0.7030912299115795,-0.7419310582308547,-0.7093680731171024,-0.7578012568203283,-0.7242999777676985,-0.742424980867167,-3.80075571610889,-0.6077009173119188,-0.0066193885031228744,-1.8270996317965085,0.4111136248174007,-3.799263666590768,0.0164905691172922,0.05035736407310297,1.2679143743088774,0.028372202899372912,-0.0389166586953672,0.6981074094849015,-0.037636234474746545,-0.07407440137871404,0.023793765680639643,0.18418420062523588,0.3011112152251172,0.0058766625538454065,0.00990307225307609,0.5068590956969223,0.18564076710452268,-0.35240282536446305,0.0028225011702561116,0.4094416304983593,-0.0417022534473944,0.2772079207359192,0.6250473862586874,0.002822501170255012,-0.00029491024706825513,-0.0036604089634596454,-4.3334940518699225,0.027364953452394064,-0.0026710099167769697,0.00047065852913734477,0.4830605376538276,0.5043605948997637,0.160167593544439,-0.19904538449495152,-5.2613456188305845,-0.14184137606505165,-0.06353840671963681,-0.06254898024784344,-0.21574735335884304,0.030395013166239847,-0.1479737782353464,0.6589242669771279,-3.574660124568684,0.052868992683516185,-0.0037901804092646454,0.0033470748512932874,0.03679826494084878,0.04115930791295903,-0.29404551207666024,-0.312795325051517,0.0020710596264196914,-3.92503376815749,-0.019745390611008534,-0.011170575050058786,0.36637880971754844,-0.007663858488375229,-0.0044057136034345015,-0.3162360783112343,-4.213530607284647,0.7895179847443321,-0.013541369969007197,-0.0454888725907245,0.7985881932139831,0.03304643556589874,-5.136625891121055,-0.28469405785585883,0.4037449969805769,-3.5109189181541307,-0.0039041566986063717,0.0036104824505985055,0.31560188961678465,0.32455149529372357,-0.11357105809111323,-0.3224052769559971,-0.17432679162919576,-0.1726415432211902,-0.38211156080984676,19,T2w SPAIR,False
22,0.28587641150340815,0.2139117272284427,-1.6189529904363056,0.4594803885078667,0.37167792446073267,-2.082668749005853,-3.4694161305588147,0.14323598395446835,0.4312016542882683,0.7943409064922918,0.4689597464899567,-3.103823260087629,0.2619917537520731,0.2645258932937532,-1.097738250173599,-1.6165029803941808,-14.960599048341814,0.17678166910863619,0.08115020694977497,0.014613760086812698,-0.7184598979934546,-0.7439454991221018,-0.7104990411911379,-0.7573253888260322,-0.7167073435390158,-0.7617149918526122,-3.838650127575045,-0.6024239609592147,-0.008890522864898493,-1.8355595415439345,0.4139771492498855,-3.837115514889972,-0.3893010120094354,-0.32033587554811443,66.78072107229129,-0.10424817992343366,0.31437936996029586,-5.147190950846108,0.3130038908982598,0.07447718773745633,-0.06039685115685382,-1.0513653234953306,-1.7018139888983994,-0.04494974059591508,-0.08439146981376504,-2.047639956561896,-0.5243853782735695,-1.702269048207601,-0.1520654979294692,-0.959902239174278,0.028503693488637523,-5.004861692666879,-1.9802728613332043,-0.15206549792947016,-0.0018582815102614284,0.09567307377554363,-3.790691481543479,-0.0943942511056194,0.057440341594431274,-0.19483334530730204,-0.43062864926919614,-0.8065388350211325,-0.18462930227986737,0.054488221177318254,-2.812295390874363,0.12911232640154047,0.05665055499116207,-0.11336676783043342,0.08939591079285628,-0.03275574714173417,0.09586876670450338,-3.876638966548873,-4.414556031297327,-0.1273365345941389,0.09025516095025522,-0.21589253360082983,-0.024915727411005565,-0.2514623045753299,0.06946452844800884,0.0845277925939853,0.004399960047109818,-3.729935413487101,0.015211937767391956,0.007990769704018819,-1.976020951191654,0.005823114965831921,-0.2075804123077555,0.08796553922470764,-1.2083321928105093,0.6959857055048122,0.2962334666945932,0.38089121677815574,0.7020704403407667,-0.048308035130855256,-2.61090413027618,0.25419888224812526,-2.4458926789587636,-4.472839593953273,0.09315488050128727,-0.21758431679991946,-0.5807823675963594,-1.0445133126939925,-0.25800387123582186,0.08707454329109741,0.12457347407154816,-0.03900723126256318,0.16275231860467987,19,DCE ME,False
23,-0.9591002044989775,-1.19379115710254,-21.693363619169364,-0.02816307694062101,-1.3699059561128526,0.18778188456987743,-0.9483146067415731,-1.3330509979924212,-1.172586127242621,-1.273076923076923,,-0.9483146067415731,-1.38340560735495,-1.1813134950176858,2.6068550042986964,-21.97379572295449,0.14119008494157606,-4.177961960135638,0.07845965536669111,0.025703260266950443,-0.7033741592326955,-0.748311463814821,-0.719006322299961,-0.7711734403788237,-0.7292281254765037,-0.7400375670135301,-3.8298060103045,-0.6111395488902749,-0.00840401426084506,-1.8334696112534472,0.4133367664854083,-3.828325972308729,0.0016985068092060633,0.005888271501619859,0.46407659161701914,0.0024955302368665404,8.595956608537705e-05,0.8806269551444044,-0.0010691868022891582,-0.009582569870399344,0.004477068626257232,0.04629426470249663,0.12988283559756508,0.00011079407052290704,0.0003947423802754252,0.7788288418617126,0.5111042211754022,-0.1273399975567779,0.0006482337629075796,0.11373583477369531,-0.006754034699202,0.5387032081149605,0.6853114965757695,0.0006482337629086842,9.428053613893564e-05,0.0012923953418478287,-3.910008795703259,0.0003287246289938628,0.0013225752968258418,0.0008056524146779857,0.1373735255586867,0.13038539020960022,-0.0382411017952232,-0.016170288076991876,-4.051710188079639,-0.028521490825355517,-0.012524333523085844,-0.012116986659407221,-0.029492822646207846,0.010219024600918109,-0.029822455118948613,0.4143219057365751,-3.778795242209943,0.0004842065554086109,0.0015859885829469721,0.0008391080277939659,0.010215356346157705,0.010664776775005097,-0.026248600137276434,-0.026993455353372633,0.0016174238476465194,-3.7964596271611013,-0.003215273548711777,-0.0024577686761317967,0.30994154034954297,-0.0012910708809321671,-0.0004657807455010771,-0.027465647341273346,-3.784381685356837,0.7903603334831766,0.0001387602050331133,0.00010901251811991521,0.7907447956965138,0.016099670560726406,-4.129479507398848,-0.07550045774893656,0.395880195735473,-3.7669369429910726,0.0013929636879556294,0.0008121512924562294,0.15727059102139004,0.14974248111664884,-0.02278142355223771,-0.02873471901284597,-0.035131882294117615,-0.034633632729687225,-0.053365510294564905,19,ADC,False
24,-0.3040752351097182,0.2565656565656566,0.9373446694229635,0.12472580719024615,0.5994729907773385,-0.9351558598882879,0.6132620320855615,0.5016373404752693,0.05476986139648526,-0.035217035217035196,0.8545454545454547,0.6188087774294669,0.5705308567237699,0.10052111018397114,7.130190783185974,0.9373578974104708,-0.9749450256198694,0.6943599662812766,0.20024628627975824,0.24388440913892365,0.61400467024836,0.48950222106640834,0.5841340348448097,0.5046162795816252,0.5854186830223627,0.5100599941399996,0.92281335395831,0.5917275054519251,-0.07290351327932486,0.831033433386226,-1.189064757685051,0.9225744362793523,-0.10629782847012463,-105.76252542288064,129.5258631627017,-6.256397425083812,-11.379628920788392,0.024579592680490477,-2.647080456516432,0.14140029028741932,-10.481510427986208,0.2637710367138494,0.31507665630772663,0.002672081774808112,0.023107305740883297,0.04389965361301325,0.013018167223990441,0.954273182319611,-0.028461982926372857,-3.290813277695146,0.18812268245773517,0.027422870633069932,-3.7455714778719833,-0.028461982926371795,0.17192311688261472,-6.345052000850087,0.9032149185382049,-0.6660494188320841,-6.74345104174262,0.26602381630309874,0.6004392787977401,0.47241894037210164,0.6098919569208197,-17.94468402807288,0.9522633780902781,0.17826621635800965,0.10237694342765247,0.4028217394971301,-9.589841600266526,0.09531414655497043,0.2498563018534488,0.6069959166057015,0.8295785142808387,-1.321100871215088,-6.620704960986178,-0.0739286103192778,-0.20381317225098436,-0.4013074964462639,-10.029571226515595,-11.481661798044273,0.1378810366624959,0.9322113384823884,0.0801446200840243,0.054589816627317586,-0.4434802216424269,0.03830177026877039,-0.009481878944570941,-11.652252970952084,-0.396996811076232,-0.6358520394190416,-1.2624855408295734,-164.0355628215577,-3.8399595691631356,0.11858468940680213,0.9361115903659155,0.17501509520075526,-0.30409829030173174,0.8042776725797806,-6.243212453076522,-0.10799549316932766,-0.3981943785695557,-0.7591235655044472,-5.431349968626206,-10.386229365667113,0.2630923862812464,0.40146788493857316,-8.696998726790893,21,T1w,True
25,0.23456790123456794,0.1828231292517006,0.9444642413804575,0.026152442131847392,0.12640901771336566,-0.26676853294023506,0.05972025774005972,0.14190958548995591,0.17024693658651244,0.15348399246704333,1.264957264957265,0.08148148148148157,0.13503612486046473,0.16412778260713906,-1.4142432387493258,0.9443225661084146,-0.1669561848489081,0.24556164529288463,0.19714737474857014,0.21622851504218046,0.6027377850296428,0.49314025504291364,0.5917768079404485,0.5046052786736496,0.5818918044999893,0.5177206361600025,0.9205419745786466,0.5930663231269331,-0.09114410463318195,0.8306144332003326,-1.1317615923809157,0.9203108067763028,0.008703257862159058,0.7419218110189996,0.7457494690584369,0.6084166497102252,0.48095213365776923,0.13930030384271475,0.24050985402569264,-0.010265205530110025,0.4880477563269386,0.056772067529516114,0.09204654661951944,-0.009845626821960187,-0.006923329820717951,0.009376497171583639,0.002171123827738543,0.10425875473687532,-0.01763305932256313,-0.2252797763999586,0.04112814045089141,0.0197210560587941,-0.05453651627654563,-0.01763305932256626,0.038500192531520705,0.5859752942324455,0.8894532212318208,-0.23639989158333988,0.49952144089634454,-0.0013537421438444858,0.5141631206550289,0.5758007181875644,0.9135803479853333,0.5223266807839484,0.9027360197414375,-0.08783969995936462,-0.04270987419158873,-0.049454510330912055,0.4094409831104008,0.060748504122532666,-0.12484894681846252,0.5852194094981351,0.9021275954621462,-0.22129572245090257,0.5676719743144925,0.028517552516219007,0.03368437786698632,0.07239097065658337,0.69763959745258,0.6563663720129581,0.044321407641120504,0.9187719282889689,-0.013913477791810217,-0.008294495429998609,0.21656687190568097,-0.0055650820707002805,0.021091617410834776,0.6477325806244953,0.9440405851631503,-20.18639244174964,0.5552859822725574,0.6369612031867479,-13.386322507419887,0.05701632397580396,0.910599364074006,-0.12472844861516569,0.12722321072774473,0.9032772866327622,0.5718963624528242,0.03173068426210552,0.14879037810281356,0.23957861364601968,0.9063940570123848,0.6660152755266645,-0.12883091055840643,-0.12787088836391505,0.42317894984075394,21,T2w SPAIR,True
26,0.15384615384615385,0.47,0.9689661652404649,0.12472580719024615,0.7246376811594203,-0.9351558598882895,0.7146067415730337,0.6573756715767477,0.3427593319010173,0.2900763358778626,-0.3,0.7379310344827587,0.704739963997592,0.366962140801438,7.13019078318596,0.9689727171998069,-0.9749450256198694,0.8555373278126346,0.20024628627975824,0.24388440913892365,0.61400467024836,0.48950222106640834,0.5841340348448097,0.5046162795816252,0.5854186830223627,0.5100599941399996,0.92281335395831,0.5917275054519251,-0.07290351327932486,0.831033433386226,-1.189064757685051,0.9225744362793523,-0.06610189145479324,-0.028455558781569953,-0.9330549374012681,-0.0046182228358795565,0.3820121648340557,-1.1772399706072163,0.3293948631793122,0.21212714164303706,0.18640762186376916,-0.7207584114149285,-0.8961528619775507,-0.04289983812600108,-0.07039061969550063,-0.31400001524038706,-0.005418645406644091,-0.3095680609586815,-0.00814757673521039,-6.2110716150266185,0.19583560704992434,-0.08711186976807545,-9.542543189530306,-0.008147576735210727,0.12092719900658436,0.15259232371455927,0.9229725507032568,-0.7448943766399297,0.020891224208811916,-0.03687972554765403,-7.762634332437903,-6.6943765786951515,0.30841699986102655,0.0768123259733969,0.9643020274810656,0.1913377364247114,0.10119768368926567,0.07078384041887045,-0.01603582736609817,0.05023769372059823,0.42996660608627835,-8.959314302797505,0.8101760894294895,-1.5811339168667689,0.13039036733273235,0.018565800820549535,-0.19004319674033865,-0.14248661298640353,0.5640140834006132,0.5485769325089579,0.11686756103906368,0.932256967995224,0.08019478826899604,0.05099446687668523,-1.219842366369549,0.03441298299383212,0.049609080355350305,0.5441950382805865,0.938610052139675,-8.438774604215837,0.21282739144636553,0.3203341173856835,-15.915215325333808,0.07014221492543336,0.9516512731086515,0.3756775277382392,-1.2195039240045493,0.7913018844747679,0.14275011846595448,0.02437603001450878,-1.2190922363415981,-0.997081619434681,0.6391943356160193,0.5776536945424804,0.40696082418571317,0.3959012636352674,0.4606030607142397,21,T1w,False
27,0.5307692307692308,0.5185185185185185,0.9805972226993539,0.026152442131847392,0.4927536231884058,-0.2667685329402348,0.4513888888888889,0.5017539528651357,0.5076481659062111,0.4979919678714859,-inf,0.4666666666666667,0.4977629112093025,0.5059334113942037,-1.414243238749319,0.9805477249735501,-0.1669561848489081,0.7456420115243441,0.19714737474857014,0.21622851504218046,0.6027377850296428,0.49314025504291364,0.5917768079404485,0.5046052786736496,0.5818918044999893,0.5177206361600025,0.9205419745786466,0.5930663231269331,-0.09114410463318195,0.8306144332003326,-1.1317615923809157,0.9203108067763028,-0.02430686397114107,-0.02667526432170793,-65.30278044848534,-0.016046328995629168,0.015779020418985597,-1.4780932877176691,0.015642565398635167,0.06362992742425085,-0.012991773608019844,-0.16774539715273526,-0.3714669290001125,-0.0025401403629607025,-0.004352077836425954,-2.049093696920255,-0.41721077869191897,0.31252308018678665,-0.009481405879149304,-0.8036101889477071,0.05879193964162512,-0.5499962983900611,-2.310435504939412,-0.009481405879147078,0.002239497658188671,-0.0003049108981842363,0.92708910454668,-0.005916567490704281,0.0016501097071702597,-0.0021873283375017497,-0.4312785157774982,-0.5319729034899862,0.18356853381808239,0.03367869087572348,0.934956635942801,0.10262798030843649,0.04811708315242182,0.052424797203161295,0.06859076662619897,-0.01981133585516995,0.08812030946167022,-0.9454098831181889,0.920551807186865,-0.007224502222856811,0.00025000393528839236,-0.012217389742674408,-0.024339196497922284,-0.03847280275811034,0.09736394234770628,0.09546756000945343,-0.0036763348020410775,0.9222051862521834,0.01378534808147711,0.007653149404346944,-0.36035093226186676,0.005394575920635451,-0.006049350206953336,0.09903638216629349,0.924570448797334,-11.729696739038662,0.012979012385754959,0.017663439975755618,-11.800262691068824,-0.02440340593917365,0.934318755676013,0.17367965824332246,-0.5967283078743475,0.9199048286638507,0.0004098957631786183,-0.013078860709562885,-0.35110894679300164,-0.4107694475044333,-0.010345236523296086,0.09946871596279461,0.10847525841787296,0.10926782358521107,0.14457123356579277,21,T2w SPAIR,False
28,0.8464464319212347,0.6646381835845941,0.994004355593953,-0.675508713865869,0.501160852485128,0.9860038353652443,0.9290926119435793,0.5078199398649117,0.749646112728638,0.7907662339911039,1.0580480093791222,0.9303786296355514,0.4993775619735878,0.7217533808758787,0.8373312485618928,0.9940056214129754,0.8233448610968083,0.8006299057224237,0.20024628627975824,0.24388440913892365,0.61400467024836,0.48950222106640834,0.5841340348448097,0.5046162795816252,0.5854186830223627,0.5100599941399996,0.92281335395831,0.5917275054519251,-0.07290351327932486,0.831033433386226,-1.189064757685051,0.9225744362793523,-0.028580675957576383,-0.5225121102099555,-15.785822734622961,-0.2757422117421241,0.17279457175713253,-11.169855858385631,0.19248975239236932,0.039923951708317,-0.14573257318628824,-0.5348670099889339,-0.8044097915563262,-0.029080918813749974,-0.05426979289230512,-11.951434901931396,-1.0319093157260633,-0.8079487690395571,0.02300470208507237,-2.2054950941158844,0.10282654435382543,-5.2550059186364955,-4.149313230392228,0.023004702085077423,-0.010910141598878324,-0.05574361748556362,0.9239244409157895,-0.019971374183090834,-0.028846519125685324,0.028713950716008255,-0.1250432998262117,-0.09101703569705841,-0.5082202641804204,-0.06620080614056337,0.9299524234494637,0.06084787581567572,0.025234866659929075,0.053596716423394274,-0.015392765395151178,-0.012708486102608671,0.036878464041157556,-0.9766610420138493,0.9209978273704525,-0.0231076758912373,-0.039999675297131235,0.028752106607431598,-0.008912526947318181,0.020047481212976323,-0.14956675371917696,-0.12426018155091151,0.0007678491284083803,0.9232110545636972,0.005560447639470936,0.002893429188274248,-0.7577375414017238,0.0021156778990168096,0.030827120462262533,-0.11809706317043567,0.9354639552701548,-14.60180219377349,0.16572223748709786,0.17988062056762916,-15.743370471967461,-0.018837805993988908,0.9315395267055947,0.11597647575242293,-0.7989830977801141,0.9207447936431645,-0.04093850459802255,0.028730584955168267,-0.19293503807216134,-0.1599171572424785,-0.7447261987375081,-0.12932728502755453,0.05170447513807044,0.07939874572731248,-0.0017254835256909735,21,DCE ME,False
29,-0.48404840484048406,-0.004069767441860465,0.8860960742986971,0.04871879161655574,0.5462962962962963,-0.7645919888555208,0.17876857749469213,0.5261597069631263,-0.2306515872390241,-0.29207119741100324,-28.136363636363637,0.44577796828118305,0.5496765739194704,-0.2001910617518522,13.620946832690073,0.8869069302351347,-0.3253955557332721,0.7536106725731317,0.17697692703357357,0.20922221004782873,0.6060124516947151,0.5017721118228237,0.5980092028382444,0.513065274165283,0.5859310356212929,0.5122468237794772,0.9217156709034681,0.5899469524348473,-0.09709353755586944,0.8331960877379712,-1.1307446098994323,0.9214881490065823,-0.0028615844590218946,0.028774588849537226,12.45403954858025,0.014946066060163722,0.006628166503127264,-9.590384377455917,0.002247645581271361,0.03197856990626952,0.011079660036762402,-0.0981025811690748,-0.3212620090606369,-0.0006181143324704546,-0.00028602530533067993,-10.190119014065347,-1.7209091825391791,0.22119873415869454,-0.002121245454030444,-0.8203811978557564,0.047473805941996614,-2.3737552183153543,-2.7155824427615354,-0.0021212454540286705,0.0025940553768385353,0.010785291342863145,0.9247943184823014,-0.01006663473180047,0.006700296121630005,0.0055420971000314095,-0.2562958630430637,-0.2696747202429544,-0.36902155749792326,-0.17418703383982007,0.9308749874329203,0.07160114222231034,0.031635266959301495,0.03852303300984485,-0.15223102937394656,-0.017694000596283923,0.05840810902397423,-0.9291973379025791,0.9203057904830344,-0.012582048424294548,0.011371929750205675,0.001358390522931535,-0.017362176381200165,-0.01827979140914052,-0.16600695105958446,-0.15316310436057345,-0.001273266602407769,0.9219033391868404,0.007748815497143337,0.004690997197189046,-0.5917821546470907,0.003020349015793563,0.004478279053277006,-0.15110864284020903,0.9221229238303389,-11.624387301090572,0.0034841563616303623,0.01641806225310887,-11.628642916066584,-0.025850245396787618,0.9324322423559458,0.1455206135462952,-0.619825570918462,0.9199098603675157,0.011911077303545445,0.001024497084035294,-0.2668452402538698,-0.2841496709432771,-0.36187977294263896,-0.15128797993953277,0.0735510343380721,0.07902234225415596,-0.09590900588478964,21,ADC,False
